Code,Site ID,Site Name,Scene Name,Scene Date
520810000020-112,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352009272EDC00,2009/09/29
520810000020-113,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362009272EDC00,2009/09/29
520810000020-114,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352009247EDC00,2009/09/04
520810000020-115,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362009247EDC00,2009/09/04
520810000020-116,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362009231EDC00,2009/08/19
520810000020-117,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352009231EDC00,2009/08/19
520810000020-118,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362009176EDC00,2009/06/25
520810000020-119,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352009176EDC00,2009/06/25
520810000020-120,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352009128EDC00,2009/05/08
520810000020-121,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362009128EDC00,2009/05/08
520810000020-122,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362009039EDC00,2009/02/08
520810000020-123,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352009039EDC00,2009/02/08
520810000020-124,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362008245EDC00,2008/09/01
520810000020-125,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352008245EDC00,2008/09/01
520810000020-126,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352008190EDC00,2008/07/08
520810000020-127,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362008190EDC00,2008/07/08
520810000020-128,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362008142EDC00,2008/05/21
520810000020-129,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352008142EDC00,2008/05/21
520810000020-130,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362008133EDC00,2008/05/12
520810000020-131,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352008133EDC00,2008/05/12
520810000020-132,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362007235EDC00,2007/08/23
520810000020-133,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352007235EDC00,2007/08/23
520810000020-134,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352007130EDC00,2007/05/10
520810000020-135,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362007130EDC00,2007/05/10
520810000020-136,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362007114EDC00,2007/04/24
520810000020-137,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352007114EDC00,2007/04/24
520810000020-138,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362006303EDC00,2006/10/30
520810000020-139,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352006303EDC00,2006/10/30
520810000020-140,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362006271EDC00,2006/09/28
520810000020-141,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352006271EDC00,2006/09/28
520810000020-142,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362006223EDC00,2006/08/11
520810000020-143,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352006223EDC00,2006/08/11
520810000020-144,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352006207EDC00,2006/07/26
520810000020-145,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362006207EDC00,2006/07/26
520810000020-146,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362006152EDC00,2006/06/01
520810000020-147,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352006152EDC00,2006/06/01
520810000020-148,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352006111EDC00,2006/04/21
520810000020-149,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362006111EDC00,2006/04/21
520810000020-150,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362006104EDC00,2006/04/14
520810000020-151,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352006104EDC00,2006/04/14
520810000020-152,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362006079EDC00,2006/03/20
520810000020-153,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352006079EDC00,2006/03/20
520810000020-154,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362005245EDC00,2005/09/02
520810000020-155,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352005245EDC00,2005/09/02
520810000020-156,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352005229EDC00,2005/08/17
520810000020-157,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362005229EDC00,2005/08/17
520810000020-158,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362005172EDC00,2005/06/21
520810000020-159,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352005172EDC00,2005/06/21
520810000020-160,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362005060EDC00,2005/03/01
520810000020-161,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352005060EDC00,2005/03/01
520810000020-162,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352004259EDC02,2004/09/15
520810000020-163,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362004259EDC02,2004/09/15
520810000020-164,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362004243EDC02,2004/08/30
520810000020-165,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352004243EDC02,2004/08/30
520810000020-166,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352004147EDC01,2004/05/26
